,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Beetwenness centrality,Betwenness centrality,CineMAC rank
6568,nm0819862,David Sproxton,producer,2.141442261363e-05,3.788723925070216e-06,0.05621931424219956,9.343164736547506e-05,3.7372658946190026e-05,0.014084487259025932
2035,nm0793607,Yoshishige Shimatani,producer,3.7475239573850005e-05,6.31771500571256e-06,0.05573457832522101,0.0005593487440669,0.00022373949762676,0.014084430005966868
5979,nm1014957,Pavlina Hatoupis,producer,2.9444831093740002e-05,2.1290524962038738e-06,0.056187036431246604,0.0001188282098946,4.7531283957840005e-05,0.014084359631182788
8770,nm0798899,David Silverman,director,2.676802826703e-05,4.277069082688757e-06,0.056268929137332745,3.48815329804229e-05,1.395261319216916e-05,0.014083713941915722
9805,nm0661910,Nick Park,director,2.141442261363e-05,3.856825027682558e-06,0.05628548690203107,1.837096500312347e-05,7.348386001249388e-06,0.014082282278668876
923,nm0868066,Akira Toriyama,writer,4.8182450880660004e-05,1.1107085367057214e-06,0.05519145392187078,0.0010846251906867,0.00043385007627468004,0.014081343067993713
11106,nm0769838,Jane Schaffer,producer,8.030408480111355e-06,1.0585730286513929e-05,0.056299418021272314,4.429106403802316e-06,1.7716425615209263e-06,0.014080615816610685
1193,nm2800320,Nobuhiro Iizuka,producer,3.479843674714e-05,8.093274147495868e-07,0.05540217627426585,0.0008845266637465,0.0003538106654986,0.014080577675543559
12019,nm6276494,Je-Yeong Kim,writer,1.6060816960220003e-05,0.00012192258044988,0.05618291054739651,3.8119496035560976e-08,1.524779841422439e-08,0.014080233016075663
11481,nm0959178,Miguel de Zárraga,"director,writer",2.141442261363e-05,0.00037235780629168004,0.05592196625891201,2.0698357088763424e-06,8.27934283550537e-07,0.01407945208088155
1594,nm1329999,Masaki Adachi,"writer,director",3.2121633920440005e-05,7.253623957316902e-07,0.05557962305020272,0.000700069094998,0.00028002763799920004,0.014078134785379223
8287,nm0206755,James Dayton,writer,1.6060816960220003e-05,0.00023677801529004003,0.05601240549462248,4.482509691248659e-05,1.793003876499464e-05,0.014077517355946307
5812,nm1082606,Jay Van Hoy,producer,3.479843674714e-05,5.018291149775311e-06,0.05614018704056991,0.0001285124763623,5.1404990544920004e-05,0.014077129061207281
5076,nm1165767,Kei Kunii,writer,2.141442261363e-05,8.552638987719129e-07,0.05612109492214848,0.0001631838631204,6.527354524816e-05,0.01407663711794532
1480,nm1977463,Mari Asato,"director,writer",4.015204240055001e-05,7.574746821965143e-07,0.055516563543054655,0.0007457651541092,0.00029830606164368004,0.01407580955356165
7378,nm0480674,Carl Laemmle,producer,3.2121633920440005e-05,0.00033830581774176006,0.055861464735633394,7.105006613734177e-05,2.842002645493671e-05,0.014075735563358234
7182,nm1470084,Amy Fox,writer,1.070721130681e-05,5.186340397924649e-06,0.056209551923808984,7.129108148570614e-05,2.8516432594282457e-05,0.014074184139249856
9609,nm0146889,Susan Cavan,producer,1.070721130681e-05,2.739165375744205e-06,0.056260653907602626,2.08745017691726e-05,8.34980070766904e-06,0.014073743696513588
4765,nm0945617,Kôsaku Yamashita,director,2.9444831093740002e-05,2.9061250385839555e-06,0.056069498944058396,0.0001867153621106,7.468614484424e-05,0.014072141315575331
9316,nm0383837,Frank Hildebrand,producer,1.8737619786920002e-05,2.384536924629486e-06,0.056241855616366944,2.543728689725541e-05,1.0174914758902166e-05,0.014072103764993937
11162,nm1250355,Edward LeSaint,director,1.338401413351e-05,0.00018740529842182,0.05608220218699398,4.089638540422238e-06,1.6358554161688951e-06,0.014071770284522432
4331,nm1239213,Yorihiko Yamada,producer,3.479843674714e-05,1.5922801910909256e-05,0.05602135363970391,0.0002149692048579,8.598768194316001e-05,0.014071761020804964
11525,nm0640976,John O'Farrell,writer,2.4091225440330002e-05,4.137833338845698e-06,0.05625463708734099,1.8162395432014067e-06,7.264958172805627e-07,0.014071170596415841
2955,nm0605661,Akira Morishige,producer,2.141442261363e-05,5.886557127597405e-07,0.055890028887339356,0.0003716644850042,0.00014866579400168002,0.014070924112667485
7257,nm0009053,Neil Abramson,director,1.6060816960220003e-05,2.371147249039092e-06,0.05619266361317718,7.129108148570614e-05,2.8516432594282457e-05,0.014070596664718037
10559,nm0196536,Morton DaCosta,director,2.141442261363e-05,0.00014027551329334002,0.05610837405582702,9.404559209197706e-06,3.7618236836790826e-06,0.014069867137735797
8458,nm0871181,Shepard Traube,"writer,director",1.8737619786920002e-05,0.00014278174166944,0.056076597105620844,4.021958253555601e-05,1.6087833014222404e-05,0.01406958401240319
8985,nm0027934,Hideo Andô,writer,2.141442261363e-05,1.5809737829287932e-05,0.056209176517731906,3.115250516441491e-05,1.2461002065765966e-05,0.01406938829583481
10753,nm0650081,Harold Orlob,"writer,producer",1.338401413351e-05,0.00031615294973806,0.05593832042803494,7.487429209943766e-06,2.9949716839775065e-06,0.014068836205279114
9478,nm0042884,Joe Mari Avellana,"writer,director",2.4091225440330002e-05,6.223040721057293e-06,0.05622194313809319,2.296998529816976e-05,9.187994119267905e-06,0.014068806847388187
9743,nm0711110,Jim Rash,"director,writer",1.8737619786920002e-05,3.867004143632179e-06,0.05623208546860071,1.9113747596130453e-05,7.645499038452181e-06,0.014068450960031849
9742,nm0269542,Nat Faxon,"director,writer",1.8737619786920002e-05,3.867004143632179e-06,0.05623208546860071,1.9113747596130453e-05,7.645499038452181e-06,0.014068450960031849
6089,nm0622695,Gregory Nava,"writer,director",2.676802826703e-05,5.656372110827617e-06,0.05612146915259661,0.0001135222896078,4.540891584312e-05,0.014066853960645567
9712,nm2081579,Ted Dekker,writer,1.8737619786920002e-05,2.062952461839029e-06,0.05622306988302726,1.9419196918025016e-05,7.767678767210007e-06,0.01406582241304851
9710,nm0627238,Bobby Neutz,producer,1.8737619786920002e-05,2.062952461839029e-06,0.05622306988302726,1.9419196918025016e-05,7.767678767210007e-06,0.01406582241304851
9711,nm0378240,Robby Henson,director,1.8737619786920002e-05,2.062952461839029e-06,0.05622306988302726,1.9419196918025016e-05,7.767678767210007e-06,0.01406582241304851
4930,nm1116986,Paul Young,producer,2.9444831093740002e-05,4.9117700893372025e-06,0.05605418797953963,0.000173357168338,6.93428673352e-05,0.014065475437265176
8803,nm0249110,Rob Eden,writer,1.8737619786920002e-05,0.000274269002981,0.05593423098906063,3.423646129627904e-05,1.3694584518511617e-05,0.014065368518281208
9564,nm0516797,Sam Locke,writer,1.070721130681e-05,6.172141730122e-05,0.056163789364101664,2.1654406964546446e-05,8.66176278581858e-06,0.014064468099918561
8134,nm0508764,Rodney Liber,producer,1.338401413351e-05,4.347977670994235e-06,0.056190037454683824,4.822083274226309e-05,1.9288333096905238e-05,0.014063997569807649
11774,nm0319241,John Gilling,director,1.338401413351e-05,0.00016363842405292,0.0560717402746224,6.504996035613729e-07,2.601998414245492e-07,0.0140623533031031
6188,nm1189922,Masahiko Kobayashi,producer,2.141442261363e-05,5.219270601916398e-06,0.0561136113611361,0.0001088371045887,4.353484183548e-05,0.014062270539735086
4342,nm1341146,Nina Yang Bongiovi,producer,1.6060816960220003e-05,1.7825935691547868e-06,0.056016133540992746,0.0002145024452033,8.580097808132001e-05,0.014062119849181357
11456,nm0362990,Dean Hargrove,writer,1.338401413351e-05,3.5512881442800003e-05,0.05619303879871539,2.227191675114996e-06,8.908766700459985e-07,0.014061040721491704
9276,nm0528121,A.C. Lyles,producer,1.338401413351e-05,0.00012098109062172001,0.05608182848004264,2.610426457060824e-05,1.0441705828243296e-05,0.014060574462342119
3900,nm0255196,Harlan Ellison,writer,1.6060816960220003e-05,0.00017338981769690002,0.055792955776382665,0.0002592770457412,0.00010371081829648,0.014060420864195245
4377,nm2942848,Justin Begnaud,producer,2.141442261363e-05,2.740037400240557e-06,0.05600085170374017,0.0002138579966587,8.554319866348001e-05,0.014059716040103185
6236,nm0454990,Leslie King,writer,1.6060816960220003e-05,1.855893750105021e-06,0.0561113666820009,0.0001069016880209,4.2760675208360005e-05,0.01405904627018303
1848,nm1317536,Lee Joo-Ick,producer,2.676802826703e-05,6.859585336136759e-07,0.05559210526315787,0.0006116044020012,0.00024464176080048,0.014057790912989929
5868,nm0289524,Anatoly Fradis,producer,2.4091225440330002e-05,1.5355632490422449e-06,0.05607996001998999,0.0001252814642595,5.01125857038e-05,0.014057717068234714
4747,nm0619599,Chris Nahon,director,2.4091225440330002e-05,8.767614479848499e-07,0.0560135238564288,0.0001882694814624,7.530779258496e-05,0.014056690331194879
10647,nm0388076,John Hodge,writer,1.338401413351e-05,2.550409216738437e-06,0.056200168275972566,8.555806125937148e-06,3.4223224503748597e-06,0.014056164626362187
5705,nm0754295,William Saal,producer,1.6060816960220003e-05,0.0003218317667393,0.05574823803719991,0.0001350914474222,5.403657896888001e-05,0.014055305517080407
4165,nm0930261,Chris Williams,"director,writer",3.2121633920440005e-05,3.6810326945806015e-06,0.05595356815190073,0.0002307420006898,9.229680027592001e-05,0.014055028204801388
3144,nm0799052,Matt Silverstein,"writer,director",2.4091225440330002e-05,1.8270784056296034e-06,0.05583626351754792,0.000356363920638,0.0001425455682552,0.01405463643550797
6578,nm0423618,Charles H. Joffe,producer,1.8737619786920002e-05,2.9116471680220002e-05,0.05607510260647086,9.307012595251544e-05,3.722805038100618e-05,0.014054006705972628
8788,nm0728754,Hans Ritter,producer,1.8737619786920002e-05,2.506552697293412e-06,0.05616004163858508,3.446012219178554e-05,1.3784048876714215e-05,0.01405393648331527
10573,nm0226992,Edward Dillon,director,1.8737619786920002e-05,0.00015600979903964,0.05603030464422666,9.25096057763488e-06,3.700384231053952e-06,0.014053575755907714
11007,nm2002824,Tracy Oliver,writer,1.8737619786920002e-05,2.960614903805427e-06,0.056187036431246604,5.144859376019585e-06,2.057943750407834e-06,0.014053469881328337
11006,nm1244069,Kenya Barris,writer,1.8737619786920002e-05,2.960614903805427e-06,0.056187036431246604,5.144859376019585e-06,2.057943750407834e-06,0.014053469881328337
11732,nm0187050,Judy Craymer,"producer,writer",1.6060816960220003e-05,3.388222699052902e-06,0.05618553603973482,9.021197890389356e-07,3.6084791561557427e-07,0.014051471799795783
11731,nm0424735,Catherine Johnson,writer,1.6060816960220003e-05,3.388222699052902e-06,0.05618553603973482,9.021197890389356e-07,3.6084791561557427e-07,0.014051471799795783
5793,nm0742820,Robert J. Rosenthal,"director,writer",1.8737619786920002e-05,2.6863573743585228e-06,0.05604448291935804,0.0001297952264961,5.191809059844e-05,0.014048925530753854
8527,nm0115202,Ricou Browning,writer,2.4091225440330002e-05,0.00013908228583686002,0.055992655130431286,3.861734523329671e-05,1.5446938093318684e-05,0.014048611496735443
8528,nm0184689,Jack Cowden,writer,2.4091225440330002e-05,0.00013908228583686002,0.055992655130431286,3.861734523329671e-05,1.5446938093318684e-05,0.014048611496735443
2765,nm0918876,Straw Weisman,writer,5.0859253707369995e-05,5.351078568341337e-06,0.05573014958580822,0.0004024092476539,0.00016096369906156002,0.014047192291434456
5397,nm1706832,Christopher Denham,"writer,director",1.338401413351e-05,1.5772465630842435e-06,0.05602955861793489,0.0001425770803719,5.703083214876001e-05,0.014046774239750847
9725,nm0873148,Dorothy Tristan,writer,8.030408480111355e-06,2.977856345242917e-06,0.056151798402754145,1.9267246914407245e-05,7.7068987657629e-06,0.014045518478623478
4344,nm0271705,Andrew J. Fenady,writer,1.8737619786920002e-05,3.0512022600939998e-05,0.05591416423066701,0.0002142323866191,8.569295464764001e-05,0.014044411564918492
11730,nm0362755,Stuart Hardy,writer,1.6060816960220003e-05,0.0002895552119073,0.05587036471541045,9.0305621844788e-07,3.6122248737915203e-07,0.014044220950124106
3636,nm0131995,Joe Camp,"writer,director",1.6060816960220003e-05,1.513146743089956e-06,0.055869622942113624,0.0002851465368446,0.00011405861473784,0.014043085860665383
8294,nm0376664,Stewart Hendler,director,2.4091225440330002e-05,1.7737346472276118e-06,0.05609304185550519,4.451131879066543e-05,1.7804527516266174e-05,0.014040854533595853
9769,nm1000858,Lori Forte,"writer,producer",2.676802826703e-05,4.121417407892861e-06,0.05611024440977636,1.8773035986418487e-05,7.5092143945673956e-06,0.014039976722859426
6129,nm0079387,Gil Bettman,director,1.8737619786920002e-05,4.306876775121192e-06,0.056022845275181705,0.0001116980458278,4.467921833112e-05,0.014039396954392887
6310,nm0027011,Ken Anderson,writer,3.7475239573850005e-05,4.2243088022360006e-05,0.05597366320830006,0.000103282689911,4.13130759644e-05,0.014039166056451816
7168,nm0776213,Chiz Schultz,producer,1.070721130681e-05,3.245096043526573e-06,0.0560691254063849,7.129108148570614e-05,2.8516432594282457e-05,0.014038592198805237
8873,nm0161132,Claudie Chung Jan,producer,2.4091225440330002e-05,1.1352088308424789e-06,0.05609416343968488,3.3063190492834694e-05,1.3225276197133879e-05,0.014038113266112222
2706,nm0005858,Henning Schellerup,"writer,director,producer",3.7475239573850005e-05,3.0891521305600005e-05,0.05566969394302194,0.0004142415802285,0.0001656966320914,0.014038075571032472
3782,nm0005540,Keenen Ivory Wayans,"writer,director",4.282884522726e-05,3.206841621879649e-06,0.055825152560360816,0.0002740509975481,0.00010962039901924001,0.014036309811189513
3721,nm1001124,Dave Jeser,writer,2.141442261363e-05,1.8259159181820088e-06,0.05583589308105165,0.0002850728391523,0.00011402913566092,0.014036051564683941
5657,nm0089177,Jeffrey Bloom,"director,writer",1.6060816960220003e-05,6.535510700944669e-06,0.05597664148132383,0.0001392773787077,5.571095148308001e-05,0.014034628796923172
7992,nm0562388,Gerald Mayer,director,1.338401413351e-05,0.00010546501772904002,0.05596286962477308,5.274095704828288e-05,2.1096382819313155e-05,0.014033614903420978
10817,nm0789688,Denise Shaw,producer,1.070721130681e-05,2.8430190175703827e-06,0.056112488999119914,6.830449048367075e-06,2.73217961934683e-06,0.014033217419623165
10816,nm0591051,Allan Mindel,producer,1.070721130681e-05,2.8430190175703827e-06,0.056112488999119914,6.830449048367075e-06,2.73217961934683e-06,0.014033217419623165
8273,nm0185578,Peter Crabbe,writer,2.676802826703e-05,3.8381472413404745e-06,0.05605680145467138,4.5081535805169165e-05,1.8032614322067665e-05,0.014033122291496229
9083,nm0387539,Russell Hoban,writer,1.6060816960220003e-05,1.0784776097343884e-05,0.05607584984608824,2.94399915616993e-05,1.177599662467972e-05,0.014033033857676876
8123,nm0440641,Laura Kasischke,writer,2.4091225440330002e-05,1.5878192876658692e-06,0.05605120144919814,4.846037396872637e-05,1.938414958749055e-05,0.014031335216973714
7688,nm0476257,Daniel Kusell,writer,2.141442261363e-05,0.00023869105130883998,0.05580183393779462,6.034756353240484e-05,2.4139025412961937e-05,0.014030571743812373
8160,nm1084723,Chris Fisher,director,2.4091225440330002e-05,1.3786916539238185e-06,0.05604485612876157,4.752344351112983e-05,1.9009377404451936e-05,0.014029462372341739
6675,nm0827854,Steven Hilliard Stern,director,1.8737619786920002e-05,1.7107753231311327e-06,0.056003460207612446,8.889767878848404e-05,3.555907151539362e-05,0.014028201570377744
3793,nm0496752,Daniel Lee,director,5.0859253707369995e-05,9.295704087430859e-07,0.05578481994312944,0.0002731295370258,0.00010925181481032,0.01402743457606784
9767,nm0949648,James Young,director,1.6060816960220003e-05,0.00015176101601112001,0.05591676466484622,1.880815931747127e-05,7.523263726988509e-06,0.014025848664283759
10467,nm0662462,Louis N. Parker,writer,1.338401413351e-05,0.00034370047027100004,0.05573457832522101,1.0267384364029386e-05,4.106953745611754e-06,0.014025482548497387
4090,nm0408214,William J. Immerman,producer,2.141442261363e-05,4.831885631834e-05,0.05579258591429781,0.0002383747559004,9.534990236016001e-05,0.014025173487282544
10726,nm1380203,Dennis Haggerty,writer,1.6060816960220003e-05,3.304861137904024e-06,0.056069498944058396,7.857711901696308e-06,3.143084760678523e-06,0.014024180583514555
3855,nm0436284,Scott Kalvert,director,2.4091225440330002e-05,5.679819220681685e-06,0.05579665466695836,0.0002658763631531,0.00010635054526124,0.014023075518693117
10646,nm0174690,Hal Conklin,writer,2.4091225440330002e-05,0.00031896332490052,0.05573863862140218,8.559578603687703e-06,3.4238314414750815e-06,0.01402256318758668
7773,nm0489687,Gil Lasky,"producer,writer",2.141442261363e-05,1.0912951959727665e-05,0.05599936123919595,5.8037705848246944e-05,2.3215082339298778e-05,0.014022431579904389
6475,nm0080588,Bruno Bianchi,"director,writer",2.4091225440330002e-05,2.1558176415133415e-06,0.05596212539314185,9.679191692003912e-05,3.871676676801565e-05,0.014021291088285932
10481,nm1378202,Keiji Kubota,writer,1.338401413351e-05,5.136983756485013e-06,0.056054561318209954,1.0137176967955362e-05,4.054870787182145e-06,0.014020804873266976
8211,nm0247574,Robert Easter,writer,2.141442261363e-05,2.714305336346896e-06,0.05601240549462248,4.6492872230470645e-05,1.859714889218826e-05,0.014020756773700732
3669,nm1024685,Bhushan Kumar,producer,2.4091225440330002e-05,4.610035395816629e-06,0.05576522972131299,0.0002851338303459,0.00011405353213836002,0.014019766203123759
3769,nm0699700,Songling Pu,writer,2.9444831093740002e-05,8.064920939323709e-07,0.05576633823441711,0.0002773045992584,0.00011092183970336,0.014018473539215795
