tconst,Film,Country,In-Degree Centrality,PageRank Score,Betweenness Centrality,CineMAC rank
tt0124879,Simon Birch (1998),USA,3.7612366946251926e-05,1.843703350347274e-05,0.0,1.8683133483241557e-05
tt0033331,Aloma of the South Seas (1941),USA,3.7612366946251926e-05,1.837890776719376e-05,5.658973436583454e-08,1.8682621482603842e-05
tt0356179,Visceral Matter (1997),USA,3.7612366946251926e-05,1.8435100102150468e-05,0.0,1.868248901613413e-05
tt0077233,The Big Fix (1978),USA,3.7612366946251926e-05,1.826139741187269e-05,1.675796329572285e-07,1.868044799702728e-05
tt0070079,From the Mixed-Up Files of Mrs. Basil E. Frankweiler (1973),USA,3.7612366946251926e-05,1.842881615184725e-05,0.0,1.868039436603306e-05
tt0119223,Great Expectations (1998),USA,3.7612366946251926e-05,1.842881615184725e-05,0.0,1.868039436603306e-05
tt0363473,Beyond the Sea (2004),USA,3.7612366946251926e-05,1.8391946074434547e-05,3.678332733779245e-08,1.8680365449341423e-05
tt0130297,Sweet Jane (1998),USA,3.7612366946251926e-05,1.842623622148018e-05,0.0,1.8679534389244036e-05
tt0087062,City Heat (1984),USA,3.7612366946251926e-05,1.789050954601207e-05,5.319233944932638e-07,1.8678266628919088e-05
tt0028719,Circus Girl (1937),USA,3.7612366946251926e-05,1.842198153589628e-05,0.0,1.867811616071607e-05
tt0103783,Bébé's Kids (1992),USA,3.7612366946251926e-05,1.8285180655769443e-05,1.335312207585041e-07,1.8677026274259956e-05
tt0090738,Black Widow (1987),USA,3.7612366946251926e-05,1.822530910399754e-05,1.913709868170332e-07,1.86763490123555e-05
tt0137338,200 Cigarettes (1999),USA,3.7612366946251926e-05,1.8402492018932173e-05,2.122115038718795e-09,1.867232702674094e-05
tt0076064,Game Show Models (1977),USA,3.7612366946251926e-05,1.8391946074434547e-05,1.1176472537252322e-08,1.8671829831074574e-05
tt0049831,Teenage Rebel (1956),USA,3.7612366946251926e-05,1.8395455560736347e-05,4.24423007743759e-09,1.8670688912355235e-05
tt0217756,Ready to Rumble (2000),USA,3.7612366946251926e-05,1.8391946074434547e-05,7.073716795729318e-09,1.8670462245827402e-05
tt0070726,The Spook Who Sat by the Door (1973),USA,3.7612366946251926e-05,1.839568934483643e-05,2.829486718291727e-09,1.8670295259268883e-05
tt1253863,300: Rise of an Empire (2014),USA,3.7612366946251926e-05,1.839737566962144e-05,0.0,1.866991420529112e-05
tt1181795,Bunraku (2010),USA,3.7612366946251926e-05,1.8391946074434547e-05,4.008439517579947e-09,1.8669440486734683e-05
tt0047922,Carolina Cannonball (1955),USA,3.7612366946251926e-05,1.8395455560736347e-05,0.0,1.866927416899609e-05
tt0039026,Three Little Girls in Blue (1946),USA,3.7612366946251926e-05,1.8391946074434547e-05,2.829486718291727e-09,1.8669047502468254e-05
tt0102187,Karate Cop (1991),USA,3.7612366946251926e-05,1.8391946074434547e-05,1.4147433591458635e-09,1.866857592134854e-05
tt0069957,Deep Throat Part II (1974),USA,3.7612366946251926e-05,1.8391946074434547e-05,1.4147433591458635e-09,1.866857592134854e-05
tt0108185,Sommersby (1993),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0027624,Rocket Ship (1936),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0110892,Princess Caraboo (1994),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0047413,Riding Shotgun (1954),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0060293,Deathwatch (1966),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0011415,The Love Flower (1920),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0110305,Lassie (1994),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0211214,Bar Maid (1970),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0217381,Donna and Lisa (1969),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0047148,Killer Leopard (1954),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0136889,Fast Ball (1973),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0047556,Tanganyika (1954),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1283976,Earthwork (2009),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0052638,The Blue Angel (1959),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1621920,S&M Lawn Care (2010),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0039899,Three on a Ticket (1947),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0465509,Jumping Off Bridges (2006),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0021272,The Princess and the Plumber (1930),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1398999,Earthling (2010),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0056847,The Balcony (1963),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0019065,Lady Be Good (1928),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1462769,The Odd Life of Timothy Green (2012),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0046387,The Sword and the Rose (1953),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0184503,Gamera 3: Jashin kakusei (1999),Japan,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0383593,The Return of the Forest Monster (2003),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1230578,The Stanton Family Grave Robbery (2008),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0116039,Day of the Warrior (1996),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0022463,Tarnished Lady (1931),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1696197,Wuss (2011),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0044796,Kid Monk Baroni (1952),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0041509,The Inspector General (1949),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0095238,The Good Mother (1988),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0323633,Melvin Goes to Dinner (2003),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0257109,School of Hard Knocks (1970),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0110516,Milk Money (1994),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0255517,The Pro Shop (1970),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0042617,Joe Palooka in The Squared Circle (1950),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0405821,Casshern (2004),Japan,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0443272,Lincoln (2012),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0041768,Prison Warden (1949),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt1832962,Final Curtain: Part 11 - House of Horror (2010),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0051081,The Tijuana Story (1957),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0260527,Wall Street Walker (1970),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0260487,Use the Back Door (1971),USA,3.7612366946251926e-05,1.8391946074434547e-05,0.0,1.8668104340228824e-05
tt0112525,Blonde Heaven (1995),USA,3.7612366946251926e-05,1.8190360064421743e-05,1.987959141620397e-07,1.866717430827857e-05
tt0103982,Cold Heaven (1991),USA,3.7612366946251926e-05,1.838770814946773e-05,0.0,1.866669169857322e-05
tt0104377,Guncrazy (1992),USA,3.7612366946251926e-05,1.838770814946773e-05,0.0,1.866669169857322e-05
tt0104629,Knock Outs (1992),USA,3.7612366946251926e-05,1.838770814946773e-05,0.0,1.866669169857322e-05
tt2576002,Hollywood Mouth 2 (2014),USA,3.7612366946251926e-05,1.7211487457242463e-05,1.1748394789047292e-06,1.866623129413304e-05
tt0059573,A Patch of Blue (1965),USA,3.7612366946251926e-05,1.835646992683338e-05,2.8766448302632555e-08,1.8665867773795978e-05
tt4817640,Evil Bong 420 (2015),USA,3.7612366946251926e-05,1.8375968687579944e-05,0.0,1.8662778544610625e-05
tt0099878,Jetsons: The Movie (1990),"USA,Taiwan",3.7612366946251926e-05,1.7527567547638677e-05,8.409447507746568e-07,1.8660293081555086e-05
tt0077655,Hao xia (1979),Hong Kong,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0119346,I Married a Strange Person! (1997),USA,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0371100,Proboscis (2000),USA,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0081414,Resurrection (1980),USA,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0295634,Stereo Future (2001),Japan,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0213245,Shikoku (1999),Japan,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0234035,Xiao quan wang (1972),Hong Kong,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0098967,3-4 x jûgatsu (1990),Japan,3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0075201,Shao Lin mu ren xiang (1976),"Taiwan,Hong Kong",3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0076939,Ying zhao tie bu shan (1977),"Hong Kong,Taiwan",3.7612366946251926e-05,1.836647020207493e-05,0.0,1.8659612382775618e-05
tt0460829,Inland Empire (2006),USA,3.7612366946251926e-05,1.7929484051464002e-05,4.28488302387677e-07,1.8656779766701203e-05
tt0079154,The Fish That Saved Pittsburgh (1979),USA,3.7612366946251926e-05,1.835646992683338e-05,0.0,1.86562789576951e-05
tt0070295,The Legend of Hillbilly John (1972),USA,3.7612366946251926e-05,1.835375645390469e-05,0.0,1.865537446671887e-05
tt0070752,Superchick (1973),USA,3.7612366946251926e-05,1.8261252058239136e-05,9.204378162615853e-08,1.865522092870574e-05
tt0096936,Blades (1989),USA,3.7612366946251926e-05,1.7955286946935993e-05,3.947920096268349e-07,1.8654148634271586e-05
tt0297284,Mindhunters (2004),USA,3.7612366946251926e-05,1.833780790694977e-05,9.431622394305757e-09,1.8653202158532e-05
tt0107870,Prehysteria! (1993),USA,3.7612366946251926e-05,1.823134996386933e-05,1.0932674285004705e-07,1.8651014550990436e-05
tt0106627,The Crush (1993),USA,3.7612366946251926e-05,1.8281264150641447e-05,5.7650791885193946e-08,1.865042729625952e-05
tt0117774,The Substitute (1996),USA,3.7612366946251926e-05,1.8195990419327617e-05,1.4211939151762548e-07,1.865015891903239e-05
tt1742334,Sabotage (2014),USA,3.7612366946251926e-05,1.8190360064421743e-05,1.4225857958437532e-07,1.8648328530086014e-05
tt0986263,Surrogates (2009),USA,3.7612366946251926e-05,1.8329363674584327e-05,0.0,1.864724354027875e-05
tt0055719,The 300 Spartans (1962),USA,3.7612366946251926e-05,1.8306978152476186e-05,0.0,1.8639781699576036e-05
tt0079368,Jesus (1979),USA,3.7612366946251926e-05,1.8306978152476186e-05,0.0,1.8639781699576036e-05
tt0122864,Addicted to Love (1988),USA,3.7612366946251926e-05,1.8306978152476186e-05,0.0,1.8639781699576036e-05
tt1464174,"Big Mommas: Like Father, Like Son (2011)",USA,3.7612366946251926e-05,1.7840236994399507e-05,4.63483500276298e-07,1.8638695813642578e-05
tt0073133,Hustle (1975),USA,3.7612366946251926e-05,1.829798668328529e-05,5.658973436583454e-09,1.8638670867657935e-05
tt0165874,The Mating Habits of the Earthbound Human (1999),USA,3.7612366946251926e-05,1.78023069951471e-05,5.008332353269258e-07,1.8638502392241984e-05
tt0038279,13 Rue Madeleine (1946),USA,3.7612366946251926e-05,1.8298700854174467e-05,0.0,1.863702260014213e-05
tt0045669,Dangerous Crossing (1953),USA,3.7612366946251926e-05,1.8298700854174467e-05,0.0,1.863702260014213e-05
tt0035337,Sin Town (1942),USA,3.7612366946251926e-05,1.829798668328529e-05,0.0,1.863678454317907e-05
tt0385307,Miss Congeniality 2: Armed and Fabulous (2005),USA,3.7612366946251926e-05,1.8111165560488143e-05,1.866143878851724e-07,1.863671563154175e-05
tt0110123,In the Army Now (1994),USA,3.7612366946251926e-05,1.829070565585435e-05,6.4898191237834725e-09,1.8636520807076687e-05
tt0092750,Chillers (1987),USA,3.7612366946251926e-05,1.828408850422812e-05,1.2756269288298538e-08,1.8636403906589448e-05
tt0110366,The Little Rascals (1994),USA,3.7612366946251926e-05,1.828275365234428e-05,1.3616904831778936e-08,1.8636245834475995e-05
tt0198386,The Crew (2000),USA,3.7612366946251926e-05,1.824532437843125e-05,4.817537981548605e-08,1.8635288901499552e-05
tt0143510,Lust Flight 2000 (1978),USA,3.7612366946251926e-05,1.828275365234428e-05,8.960041274590468e-09,1.86346935466236e-05
tt0108186,Son in Law (1993),USA,3.7612366946251926e-05,1.829070565585435e-05,0.0,1.8634357534035426e-05
tt0098089,Phantom of the Mall: Eric's Revenge (1989),USA,3.7612366946251926e-05,1.829070565585435e-05,0.0,1.8634357534035426e-05
tt2614250,Rio (2011),USA,3.7612366946251926e-05,1.8111165560488143e-05,1.7747450174999445e-07,1.863366900283002e-05
tt0338216,Lucky You (2007),USA,3.7612366946251926e-05,1.8288172640887187e-05,0.0,1.8633513195713037e-05
tt0768212,The Last Mimzy (2007),USA,3.7612366946251926e-05,1.8288172640887187e-05,0.0,1.8633513195713037e-05
tt0040464,If You Knew Susie (1948),USA,3.7612366946251926e-05,1.828275365234428e-05,2.829486718291727e-09,1.8632650028438164e-05
tt2034139,The Last Exorcism Part II (2013),USA,3.7612366946251926e-05,1.8285180655769443e-05,0.0,1.8632515867340456e-05
tt0259297,Erotic Survivor (2001),USA,3.7612366946251926e-05,1.8284324066325264e-05,0.0,1.863223033752573e-05
tt0415380,Yau doh lung fu bong (2004),"Hong Kong,China",3.7612366946251926e-05,1.828275365234428e-05,1.4147433591458635e-09,1.863217844731845e-05
tt2235567,It's Complicated (2009),"USA,Japan",3.7612366946251926e-05,1.828275365234428e-05,1.4147433591458635e-09,1.863217844731845e-05
tt0365671,Ding-a-ling-Less (2001),USA,3.7612366946251926e-05,1.828408850422812e-05,0.0,1.8632151816826682e-05
tt0286069,Drawing Blood (1999),USA,3.7612366946251926e-05,1.828408850422812e-05,0.0,1.8632151816826682e-05
tt0339034,From Justin to Kelly (2003),USA,3.7612366946251926e-05,1.828408850422812e-05,0.0,1.8632151816826682e-05
tt0038401,The Cat Creeps (1946),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt1368447,Turistas (2006),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0038531,The Flying Serpent (1946),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0120115,Shi wan huo ji (1997),Hong Kong,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0018107,Love (1927),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt1462506,Identity Theft (2009),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0176809,Chan sam ying hung (1998),Hong Kong,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0226270,Osowareru onna kyôshi (1983),Japan,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0011909,The Affairs of Anatol (1921),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0183815,Star Angel (1986),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0065215,Winning (1969),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0018014,Hotel Imperial (1927),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0015320,Shadows of Paris (1924),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0413072,Once Upon a Wheel (1971),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0029912,The Big Broadcast of 1938 (1938),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0016895,For Heaven's Sake (1926),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0052005,No Time for Sergeants (1958),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0058371,The Moon-Spinners (1964),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0017662,Barbed Wire (1927),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt4195764,"The Adventures of the Fatbat Episode II, the Iceman Cometh: Justice Rises (2016)",USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt1941536,Gao hai ba zhi lian II (2012),"China,Hong Kong",3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0236008,The Ballad of Ramblin' Jack (2000),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0055893,The Day Mars Invaded Earth (1963),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt3355532,The Men in Black (1992),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0019591,A Woman of Affairs (1928),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0029605,Stand-In (1937),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0146214,Redliners (1973),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0119521,A Letter from Death Row (1998),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0218322,The Hanging of Jake Ellis (1969),USA,3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt2165735,Du zhan (2012),"China,Hong Kong",3.7612366946251926e-05,1.828275365234428e-05,0.0,1.8631706866198734e-05
tt0085287,Can She Bake a Cherry Pie? (1983),USA,3.7612366946251926e-05,1.8190360064421743e-05,9.195831834448112e-08,1.8631561776339384e-05
tt0026774,The New Frontier (1935),USA,3.7612366946251926e-05,1.823946642064929e-05,4.2442300774375904e-08,1.8631425222558535e-05
tt1821694,RED 2 (2013),USA,3.7612366946251926e-05,1.8190360064421743e-05,9.008975471298588e-08,1.8630938921795554e-05
tt0077831,Lao hu tian ji (1978),Hong Kong,3.7612366946251926e-05,1.827496821447577e-05,0.0,1.8629111720242565e-05
tt1645170,The Dictator (2012),USA,3.7612366946251926e-05,1.7767989376775874e-05,5.026188743246887e-07,1.8627658399117496e-05
tt0073326,Ma Ge Bo Luo (1975),"Taiwan,Hong Kong",3.7612366946251926e-05,1.820527852552686e-05,6.060126161693644e-08,1.862608224446524e-05
tt0311110,It Runs in the Family (2003),USA,3.7612366946251926e-05,1.7882381438013298e-05,3.826880786489561e-07,1.8625812154304727e-05
tt0080907,The Hunter (1980),USA,3.7612366946251926e-05,1.8261252058239136e-05,3.589595237534451e-09,1.8625736199909532e-05
tt0073697,"'Sheba, Baby' (1975)",USA,3.7612366946251926e-05,1.8261252058239136e-05,0.0,1.8624539668163686e-05
tt0053967,The Young One (1960),USA,3.7612366946251926e-05,1.8255243952843485e-05,0.0,1.862253696636514e-05
